coefficients,accuracy,fluxes
"[0.267532050720295, -0.2343861163339203, -0.21022010224635496, -0.25845940874911416, 0.02940232195031561]",1.0,{'r_2111': 0.08374711434088405}
"[0.3239267542253743, -0.2837937873055679, -0.04373761124370082, -0.3129416350291473, 0.03560021219620966]",1.0,{'r_2111': 0.0837471143408839}
"[0.3564723105922248, -0.31230710576671966, -0.048132014834991924, -0.2439115334620585, 0.03917703534400515]",1.0,{'r_2111': 0.08374711434088428}
"[0.35045075006348936, -0.32392367250910514, -0.047318964754840154, -0.2397913591350304, 0.03851525353753493]",1.0,{'r_2111': 0.08374711434080417}
"[0.3996401836483724, -0.3693897529000628, -0.05396067710298594, -0.1330881135471494, 0.04392127280142945]",1.0,{'r_2111': 0.08374711434088349}
"[0.31452796379268444, -0.2907200316166525, -0.2554406837115875, -0.10474405495675926, 0.03456726592231632]",1.0,{'r_2111': 0.0837471143409464}
"[0.42647286714792276, -0.03827736624901734, -0.346355597305527, -0.1420239297500189, 0.04687023954751398]",1.0,{'r_2111': 0.08374711434066869}
"[0.42647286714792276, -0.03827736624901734, -0.346355597305527, -0.1420239297500189, 0.04687023954751398]",1.0,{'r_2111': 0.0837471143408833}
"[0.42647286980418114, -0.038277366071737894, -0.34635559570140073, -0.14202392909224315, 0.04687023933043712]",1.0,{'r_2111': 0.0837471143408671}
"[0.4264728691231076, -0.0382773617948535, -0.34635559890965334, -0.14202393040779468, 0.046870239764590836]",1.0,{'r_2111': 0.0837471143408671}
"[0.4264728691231076, -0.03827736642629679, -0.34635559427821, -0.14202393040779468, 0.046870239764590836]",1.0,{'r_2111': 0.0837471143408671}
"[0.4264728691231076, -0.03827736642629679, -0.34635559890965334, -0.1420239257763514, 0.046870239764590836]",1.0,{'r_2111': 0.0837471143408671}
"[0.42647286517273786, -0.038277366071737894, -0.34635559570140073, -0.14202392909224315, 0.04687024396188037]",1.0,{'r_2111': 0.0837471143408671}
"[0.30807041584479683, -0.3052822007448978, -0.25019625188740785, -0.10259356331530609, 0.03385756820759143]",1.0,{'r_2111': 0.0837471143408831}
"[0.3387172893488798, -0.335651702352577, -0.17560570557259844, -0.11279958049691473, 0.037225722229030034]",1.0,{'r_2111': 0.08374711434067522}
"[0.33457319693548343, -0.3315451163677376, -0.17345722867137076, -0.1236541800205838, 0.036770278004824436]",1.0,{'r_2111': 0.0837471143408856}
"[0.3601158847536668, -0.35685662811641305, -0.18669966375685199, -0.056750351783498326, 0.039577471589569826]",1.0,{'r_2111': 0.08374711434088325}
"[0.2801256243932097, -0.2775903257873375, -0.1452292500778333, -0.26626842121650535, 0.03078637852511414]",1.0,{'r_2111': 0.08374711434078029}
"[0.33385523511965154, -0.13902824077801312, -0.1730850061861067, -0.31734014538203603, 0.036691372534192614]",1.0,{'r_2111': 0.08374711434088364}
"[0.33385523511965154, -0.13902824077801312, -0.1730850061861067, -0.31734014538203603, 0.036691372534192614]",1.0,{'r_2111': 0.0837471143414443}
"[0.33385523753484403, -0.13902824027394856, -0.173085005558565, -0.31734014423147905, 0.03669137240116338]",1.0,{'r_2111': 0.08374711434088268}
"[0.3338552363300861, -0.13902823765645056, -0.17308500681364838, -0.31734014653259307, 0.03669137266722185]",1.0,{'r_2111': 0.08374711434088268}
"[0.3338552363300861, -0.13902824128207766, -0.17308500318802128, -0.31734014653259307, 0.03669137266722185]",1.0,{'r_2111': 0.08374711434088268}
"[0.3338552363300861, -0.13902824128207766, -0.17308500681364838, -0.31734014290696594, 0.03669137266722185]",1.0,{'r_2111': 0.08374711434088268}
"[0.33385523390921695, -0.13902824027394856, -0.173085005558565, -0.31734014423147905, 0.03669137602679046]",1.0,{'r_2111': 0.08374711434088268}
"[0.3455607724757331, -0.1088410936856744, -0.17915366347393671, -0.32846663535611864, 0.03797783500853713]",1.0,{'r_2111': 0.08374711434114582}
"[0.3039934341764943, -0.09574865113301377, -0.2778928725502961, -0.2889555425487911, 0.03340949959140469]",1.0,{'r_2111': 0.0837471143408831}
"[0.37672649917188766, -0.11865734613474685, -0.3443811518636658, -0.11883199077369883, 0.04140301205600087]",1.0,{'r_2111': 0.0837471143408831}
"[0.3886181828022288, -0.11639343531746436, -0.3378105665575779, -0.11656474784171646, 0.04061306748101252]",1.0,{'r_2111': 0.08374711434088412}
"[0.3932636062792433, -0.10583107137859192, -0.3418486512538587, -0.11795812735965773, 0.04109854372864832]",1.0,{'r_2111': 0.08374711434085232}
"[0.44187685545128746, -0.11891337078521115, -0.2604913250262326, -0.13253951181945187, 0.046178936917816875]",1.0,{'r_2111': 0.08374711434085232}
"[0.4619172627318902, -0.12430643980941052, -0.2723053681972832, -0.13855056617739367, 0.0029203630840224006]",1.0,{'r_2111': 0.08374770604259082}
"[0.3421843301107058, -0.35129375225363596, -0.2017214716138893, -0.10263706619985855, 0.0021633798219103653]",1.0,{'r_2111': 0.08374770604148152}
"[0.38495566190516783, -0.39520371630751505, -0.10194064357027063, -0.11546618672511477, 0.0024337914919317135]",1.0,{'r_2111': 0.08374770604162336}
"[0.32594125994961876, -0.33461826900412167, -0.08631295781163041, -0.25106682639758165, 0.002060686837047495]",1.0,{'r_2111': 0.08374770604149262}
"[0.433683515665093, -0.11467149509631992, -0.11484433421220355, -0.33405879315742687, 0.002741861868956623]",1.0,{'r_2111': 0.08374770604150146}
"[0.36516313133447337, -0.09655382487840383, -0.25469564103254966, -0.2812787448748303, 0.002308657879742835]",1.0,{'r_2111': 0.08374770604149223}
"[0.4192274301511392, -0.11084912030168866, -0.29240465397086124, -0.17486832890272913, 0.00265046667358172]",1.0,{'r_2111': 0.08374770604149223}
"[0.4192274301511392, -0.11084912030168866, -0.29240465397086124, -0.17486832890272913, 0.00265046667358172]",1.0,{'r_2111': 0.08374770604149227}
"[0.41922743266544243, -0.11084911982179634, -0.2924046527049717, -0.17486832814568237, 0.002650466662107217]",1.0,{'r_2111': 0.08374770604149236}
"[0.4192274319660749, -0.11084911645234213, -0.29240465523675085, -0.1748683296597759, 0.0026504666850562233]",1.0,{'r_2111': 0.08374770604149236}
"[0.4192274319660749, -0.11084912078158096, -0.292404650907512, -0.1748683296597759, 0.0026504666850562233]",1.0,{'r_2111': 0.08374770604149236}
"[0.4192274319660749, -0.11084912078158096, -0.29240465523675085, -0.17486832533053706, 0.0026504666850562233]",1.0,{'r_2111': 0.08374770604149236}
"[0.4192274283362036, -0.11084911982179634, -0.2924046527049717, -0.17486832814568237, 0.002650470991346007]",1.0,{'r_2111': 0.08374770604149236}
"[0.37609156754309575, -0.09944344386054481, -0.36521175921538185, -0.1568754790376169, 0.002377750343360673]",1.0,{'r_2111': 0.08374770604206608}
"[0.08425626131843857, -0.1459584553291247, -0.5360408104717596, -0.23025452167019908, 0.0034899512104781035]",1.0,{'r_2111': 0.08374711433873838}
"[0.07389093587630728, -0.12800243797393646, -0.4700963054123156, -0.32494970830259423, 0.003060612434846373]",1.0,{'r_2111': 0.0837471143409111}
"[0.2709614143430343, -0.1007642835560222, -0.370062618860823, -0.25580235085457065, 0.0024093323855499003]",1.0,{'r_2111': 0.0837477060417017}
"[0.295831643594196, 0.018227814394839063, -0.4040288652751644, -0.27928120345859947, 0.002630473277201047]",1.0,{'r_2111': 0.08374770604150893}
"[0.3475222836771886, 0.021412758986755945, -0.2998948752440907, -0.32807998642356934, 0.0030900956683954316]",1.0,{'r_2111': 0.08374770604150893}
"[0.49611900474353104, 0.030568620132544817, -0.4281266382675703, -0.04077435013506177, 0.004411386721292048]",1.0,{'r_2111': 0.08374770604150893}
"[0.34616909190412953, 0.021329381400165583, -0.2987271363766176, -0.3306963269497209, 0.003078063369366451]",1.0,{'r_2111': 0.08374770604148564}
"[0.34616909190412953, 0.021329381400165583, -0.2987271363766176, -0.3306963269497209, 0.003078063369366451]",1.0,{'r_2111': 0.08374770604149154}
"[0.3461690951913755, 0.021329381292928495, -0.29872713487471614, -0.330696325287089, 0.0030780633538909645]",1.0,{'r_2111': 0.08374770604149112}
"[0.3461690901637056, 0.021329386320598324, -0.29872713487471614, -0.330696325287089, 0.0030780633538909645]",1.0,{'r_2111': 0.08374770604149112}
"[0.34616909364455345, 0.02132938150740267, -0.29872713285084906, -0.3306963286123528, 0.003078063384841937]",1.0,{'r_2111': 0.08374770604149112}
"[0.34616909364455345, 0.02132938150740267, -0.29872713787851896, -0.3306963235846829, 0.003078063384841937]",1.0,{'r_2111': 0.08374770604149112}
"[0.3461690901637056, 0.021329381292928495, -0.29872713487471614, -0.330696325287089, 0.003078068381560793]",1.0,{'r_2111': 0.08374770604149112}
"[0.23655950853104085, -0.3312116940415246, -0.20413938222338118, -0.22598597739023957, 0.0021034378138137903]",1.0,{'r_2111': 0.08374770604138257}
"[0.270977412303676, -0.37940088873794847, -0.08834672468380346, -0.2588654996384926, 0.0024094746360794465]",1.0,{'r_2111': 0.08374770604149198}
"[0.22973853349364715, -0.4008625931283739, -0.09334426513589161, -0.2735088360012559, 0.002545772240831453]",1.0,{'r_2111': 0.08374770604032267}
"[0.37385044560378095, 0.02503170395207098, -0.15189787531474575, -0.4450772739805466, 0.004142701148855782]",1.0,{'r_2111': 0.08374770604147995}
"[0.3435751297504187, 0.02300457585202856, -0.1395968169458533, -0.4900162622899344, 0.003807215161765048]",1.0,{'r_2111': 0.08374770604149263}
"[0.29627508766646554, -0.27088641582408474, -0.15206768722918904, -0.2707653143581703, 0.010005494922090404]",1.0,{'r_2111': 0.08374711434037892}
"[0.3481931021285561, -0.31835542499765135, 0.003479554409638169, -0.3182131022143854, 0.011758816249769011]",1.0,{'r_2111': 0.08374711434088301}
"[0.4039003623216534, -0.2911468935259177, 0.0031821711762192693, -0.29101673448676785, 0.010753838489441751]",1.0,{'r_2111': 0.08374770604102548}
"[0.35953565562140466, -0.36900782928125286, 0.0028326392023149596, -0.25905124677054786, 0.009572629124479634]",1.0,{'r_2111': 0.08374770604149304}
"[0.30765644516679214, -0.315761831185196, -0.14671893965805713, -0.2216714377318281, 0.008191346258126652]",1.0,{'r_2111': 0.08374770604149304}
"[0.3410178672910319, -0.3500021791654934, -0.1626287395548208, -0.1372716205815523, 0.009079593407101615]",1.0,{'r_2111': 0.08374770604149304}
"[0.3410178672910319, -0.3500021791654934, -0.1626287395548208, -0.1372716205815523, 0.009079593407101615]",1.0,{'r_2111': 0.0837477060418154}
"[0.34101786975469645, -0.3500021778569785, -0.16262873894681848, -0.13727162006834986, 0.00907959337315673]",1.0,{'r_2111': 0.08374770604151995}
"[0.34101786856595817, -0.3500021767354175, -0.1626287401628231, -0.13727162109475471, 0.0090795934410465]",1.0,{'r_2111': 0.08374770604151995}
"[0.34101786856595817, -0.3500021804740084, -0.16262873642423223, -0.13727162109475471, 0.0090795934410465]",1.0,{'r_2111': 0.08374770604151995}
"[0.34101786856595817, -0.3500021804740084, -0.1626287401628231, -0.13727161735616386, 0.0090795934410465]",1.0,{'r_2111': 0.08374770604151995}
"[0.3410178660161056, -0.3500021778569785, -0.16262873894681848, -0.13727162006834986, 0.009079597111747563]",1.0,{'r_2111': 0.08374770604151995}
"[0.25251918369709764, -0.397006081963013, -0.18446913347563546, -0.15570665411779322, 0.010298946746460707]",1.0,{'r_2111': 0.08374711434088167}
"[0.3027102224496487, -0.2771542328296401, -0.22113445644781465, -0.18665510958338108, 0.012345978689515459]",1.0,{'r_2111': 0.0837471143412888}
"[0.27328849258611493, -0.25021640131915995, -0.29683580355451317, -0.16851328349184896, 0.011146019048362977]",1.0,{'r_2111': 0.08374711434088283}
"[0.2532440123442897, -0.23186415507212083, -0.2750642340928393, -0.22949908974615346, 0.010328508744596641]",1.0,{'r_2111': 0.0837471143405916}
"[0.25831496079068206, -0.23650699407175943, -0.26054814795982, -0.23409457076789042, 0.010535326409848115]",1.0,{'r_2111': 0.0837471143409295}
"[0.23838570870766018, -0.2182602479683728, -0.24044660330068837, -0.29318492435871646, 0.009722515664562182]",1.0,{'r_2111': 0.08374711434088428}
"[0.27489693661146675, -0.2516890541628211, -0.12411317323753034, -0.3380892168570083, 0.011211619131173443]",1.0,{'r_2111': 0.08374711434093933}
"[0.41094109857395045, -0.37624783197527234, -0.1855357298135939, -0.010515185306802326, 0.01676015433038096]",1.0,{'r_2111': 0.08374711434088258}
"[0.4058456505092259, -0.3715825617116066, -0.18323518679490675, -0.01038480267822685, 0.028951798306033956]",1.0,{'r_2111': 0.08374711434087793}
"[0.4058456505092259, -0.3715825617116066, -0.18323518679490675, -0.01038480267822685, 0.028951798306033956]",1.0,{'r_2111': 0.0837471143408887}
"[0.40584565455871424, -0.3715825591790673, -0.1832351855460583, -0.010384802607448715, 0.028951798108711548]",1.0,{'r_2111': 0.0837471143408887}
"[0.405845653275287, -0.3715825574285964, -0.18323518804375521, -0.010384802749004985, 0.028951798503356368]",1.0,{'r_2111': 0.0837471143408887}
"[0.405845653275287, -0.3715825642441459, -0.18323518122820578, -0.010384802749004985, 0.028951798503356368]",1.0,{'r_2111': 0.0837471143408887}
"[0.405845653275287, -0.3715825642441459, -0.18323518804375521, -0.010384795933455551, 0.028951798503356368]",1.0,{'r_2111': 0.0837471143408887}
"[0.40584564774316484, -0.3715825591790673, -0.1832351855460583, -0.010384802607448715, 0.028951804924260888]",1.0,{'r_2111': 0.0837471143408887}
"[0.39690607610613354, -0.38542473160730706, -0.1791990598004144, -0.010156056315941192, 0.02831407617020382]",1.0,{'r_2111': 0.08374711434131392}
"[0.39610228354728283, -0.3846441904417439, -0.17883615562864227, -0.012160634336419618, 0.0282567360459114]",1.0,{'r_2111': 0.0837471143408796}
"[0.3165131390449227, -0.5082881189965073, -0.1429024657112108, -0.009717188480025986, 0.022579087767333285]",1.0,{'r_2111': 0.08374711434094513}
"[0.2925772262978349, -0.4698494617471, -0.20771940145797227, -0.008982338178687004, 0.020871572318405838]",1.0,{'r_2111': 0.08374711434071895}
"[0.20228718254195688, -0.3248527749009532, -0.14361668887195206, -0.3148127993561653, 0.014430554328972596]",1.0,{'r_2111': 0.08374711434071895}
"[0.20813637636718302, -0.30533069282662884, -0.14776940798738591, -0.323915704735325, 0.014847818083477208]",1.0,{'r_2111': 0.0837471143408966}
"[0.2220097191245581, -0.3256825286271031, -0.15761898681567688, -0.2788512651366538, 0.015837500296008077]",1.0,{'r_2111': 0.08374711434094062}
"[0.13890660588849946, -0.36047117923215777, -0.17445548057592883, -0.3086375090426746, 0.01752922526073934]",1.0,{'r_2111': 0.08374711434088358}
"[0.16367274372045904, -0.42474082898861876, -0.02726630102829054, -0.3636655549744801, 0.02065457128815157]",1.0,{'r_2111': 0.08374711434088408}
"[0.21515460260604136, -0.5583394167796538, -0.03584268234849198, -0.16351200858565507, 0.027151289680157745]",1.0,{'r_2111': 0.08374711434088351}
"[0.21515460260604136, -0.5583394167796538, -0.03584268234849198, -0.16351200858565507, 0.027151289680157745]",1.0,{'r_2111': 0.08374711434088375}
"[0.2151546076225308, -0.5583394132109207, -0.035842682119396625, -0.1635120075405368, 0.027151289506615085]",1.0,{'r_2111': 0.08374711434087183}
"[0.21515460398124314, -0.5583394139566957, -0.03584268257758734, -0.16351200963077334, 0.027151289853700404]",1.0,{'r_2111': 0.08374711434087183}
"[0.21515460398124314, -0.558339420348387, -0.03584267618589605, -0.16351200963077334, 0.027151289853700404]",1.0,{'r_2111': 0.08374711434087183}
"[0.21515460398124314, -0.558339420348387, -0.03584268257758734, -0.16351200323908205, 0.027151289853700404]",1.0,{'r_2111': 0.08374711434087183}
"[0.2151546012308396, -0.5583394132109207, -0.035842682119396625, -0.1635120075405368, 0.02715129589830629]",1.0,{'r_2111': 0.08374711434087183}
"[0.34118586521194927, -0.46868071215701057, -0.030087028398602736, -0.13725508593349353, 0.022791308298943904]",1.0,{'r_2111': 0.08374711434088358}
"[0.4057702983057647, -0.42273531344997717, -0.027137556658403318, -0.12379978580228208, 0.020557045783572685]",1.0,{'r_2111': 0.0837471143408835}
"[0.5838810697239005, -0.16934796828654186, -0.03904944663904785, -0.178141060761813, 0.029580454588696774]",1.0,{'r_2111': 0.08374711434088428}
"[0.4218412745385275, -0.3998721145014728, -0.028212369255316987, -0.1287030116508886, 0.02137123005379412]",1.0,{'r_2111': 0.08374711434065826}
"[0.4276405008275056, -0.4053693216706456, -0.028600216351689363, -0.1304723451269762, 0.007917616023183261]",1.0,{'r_2111': 0.08374770604149265}
"[0.33264813802493703, -0.4726469500298179, -0.03334688716232416, -0.15212635167691985, 0.009231673106001042]",1.0,{'r_2111': 0.0837477060420683}
"[0.4362403606471817, -0.30842034447179884, -0.04373166844860748, -0.1995010551194023, 0.012106571313009665]",1.0,{'r_2111': 0.08374770604149206}
"[0.2716544510214955, -0.19205870643663084, -0.40451509747642783, -0.12423277279128683, 0.007538972274159002]",1.0,{'r_2111': 0.08374770604149206}
"[0.2716544510214955, -0.19205870643663084, -0.40451509747642783, -0.12423277279128683, 0.007538972274159002]",1.0,{'r_2111': 0.0837477060414916}
"[0.271654454558534, -0.19205870550394302, -0.40451509551199566, -0.12423277218797965, 0.007538972237547761]",1.0,{'r_2111': 0.08374770604149223}
"[0.2716544523407213, -0.19205870251305437, -0.40451509944086006, -0.124232773394594, 0.007538972310770243]",1.0,{'r_2111': 0.08374770604149223}
"[0.2716544523407213, -0.19205870736931868, -0.4045150945845957, -0.124232773394594, 0.007538972310770243]",1.0,{'r_2111': 0.08374770604149223}
